id,name,city,region,location,source
2599,بیلبورد بندرگز,تهران,جاده اصلی - خروجی شهر بندرگز از سمت تهران، روبروی پمپ بنزین، دید به سمت گرگان یا مشهد,جاده اصلی - خروجی شهر بندرگز از سمت تهران، روبروی پمپ بنزین، دید به سمت گرگان یا مشهد,billboardiha
2598,بیلبورد بندرگز,تهران,جاده اصلی - خروجی شهر بندرگز از سمت مشهد، روبروی پمپ بنزین، دید به سمت سمت ساری یا تهران,جاده اصلی - خروجی شهر بندرگز از سمت مشهد، روبروی پمپ بنزین، دید به سمت سمت ساری یا تهران,billboardiha
2639,بیلبورد شهر فاضل آباد,تهران,جاده اصلی - شهر فاضل آباد، خروجی از سمت تهران، دید به سمت گنبد یا مشهد,جاده اصلی - شهر فاضل آباد، خروجی از سمت تهران، دید به سمت گنبد یا مشهد,billboardiha
2640,بیلبورد شهر فاضل آباد,تهران,جاده اصلی - شهر فاضل آباد، خروجی از سمت مشهد، دید به سمت گرگان یا تهران,جاده اصلی - شهر فاضل آباد، خروجی از سمت مشهد، دید به سمت گرگان یا تهران,billboardiha
2641,بیلبورد شهر فاضل آباد,تهران,جاده اصلی - شهر فاضل آباد، ورودی از سمت تهران، دید به سمت گنبد یا مشهد,جاده اصلی - شهر فاضل آباد، ورودی از سمت تهران، دید به سمت گنبد یا مشهد,billboardiha
2638,بیلبورد شهر فاضل آباد,تهران,جاده اصلی - شهر فاضل آباد، ورودی از سمت مشهد، دید به سمت گرگان یا تهران,جاده اصلی - شهر فاضل آباد، ورودی از سمت مشهد، دید به سمت گرگان یا تهران,billboardiha
2633,بیلبورد شهر کردکوی,تهران,جاده اصلی - شهر کردکوی، از سمت تهران دقیقا قبل از میدان شهرداری، دید به سمت گرگان یا مشهد,جاده اصلی - شهر کردکوی، از سمت تهران دقیقا قبل از میدان شهرداری، دید به سمت گرگان یا مشهد,billboardiha
2625,بیلبورد شهر کردکوی,تهران,جاده اصلی - شهر کردکوی، خروجی از سمت تهران روبروی مسجد، دید به سمت گرگان یا مشهد,جاده اصلی - شهر کردکوی، خروجی از سمت تهران روبروی مسجد، دید به سمت گرگان یا مشهد,billboardiha
2637,بیلبورد شهر کردکوی,تهران,جاده اصلی - شهر کردکوی، خروجی از سمت تهران، روبروی چلو جوجه کلبادی، دید به سمت گرگان یا مشهد,جاده اصلی - شهر کردکوی، خروجی از سمت تهران، روبروی چلو جوجه کلبادی، دید به سمت گرگان یا مشهد,billboardiha
2636,بیلبورد شهر کردکوی,تهران,جاده اصلی - شهر کردکوی، خروجی از سمت مشهد، روبروی چلو جوجه کلبادی، دید به سمت ساری یا تهران,جاده اصلی - شهر کردکوی، خروجی از سمت مشهد، روبروی چلو جوجه کلبادی، دید به سمت ساری یا تهران,billboardiha
2632,بیلبورد شهر کردکوی,تهران,جاده اصلی - شهر کردکوی، دور میدان شهرداری، بالای کیوسک راهنمایی، دید به سمت ساری یا تهران,جاده اصلی - شهر کردکوی، دور میدان شهرداری، بالای کیوسک راهنمایی، دید به سمت ساری یا تهران,billboardiha
2628,بیلبورد شهر کردکوی,تهران,جاده اصلی - شهر کردکوی، میدان شهرداری ورودی از سمت بندر ترکمن، دید به سمت ساری یا تهران,جاده اصلی - شهر کردکوی، میدان شهرداری ورودی از سمت بندر ترکمن، دید به سمت ساری یا تهران,billboardiha
2630,بیلبورد شهر کردکوی,تهران,جاده اصلی - شهر کردکوی، میدان شهرداری، خروجی از سمت داخل شهر، دید به سمت ساری یا تهران,جاده اصلی - شهر کردکوی، میدان شهرداری، خروجی از سمت داخل شهر، دید به سمت ساری یا تهران,billboardiha
2624,بیلبورد شهر کردکوی,تهران,جاده اصلی - شهر کردکوی، ورودی از سمت مشهد روبروی مسجد، دید به سمت ساری یا تهران,جاده اصلی - شهر کردکوی، ورودی از سمت مشهد روبروی مسجد، دید به سمت ساری یا تهران,billboardiha
2606,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه از سمت تهران، روبروی خیابان آتش نشانی، دید به سمت گرگان یا مشهد,جاده اصلی - شهر گلوگاه از سمت تهران، روبروی خیابان آتش نشانی، دید به سمت گرگان یا مشهد,billboardiha
2608,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه از سمت تهران، روبروی ورودی داخل شهر، دید به سمت گرگان یا مشهد,جاده اصلی - شهر گلوگاه از سمت تهران، روبروی ورودی داخل شهر، دید به سمت گرگان یا مشهد,billboardiha
2605,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه از سمت مشهد، روبروی خیابان آتش نشانی، دید به سمت ساری یا تهران,جاده اصلی - شهر گلوگاه از سمت مشهد، روبروی خیابان آتش نشانی، دید به سمت ساری یا تهران,billboardiha
2607,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه از سمت مشهد، روبروی ورودی داخل شهر، دید به سمت ساری یا تهران,جاده اصلی - شهر گلوگاه از سمت مشهد، روبروی ورودی داخل شهر، دید به سمت ساری یا تهران,billboardiha
2610,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه، از سمت تهران روبروی شهرداری، دید به سمت گرگان یا مشهد,جاده اصلی - شهر گلوگاه، از سمت تهران روبروی شهرداری، دید به سمت گرگان یا مشهد,billboardiha
2612,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه، از سمت تهران روبروی ورودی ساحل آباد گران، دید به سمت گرگان یا مشهد,جاده اصلی - شهر گلوگاه، از سمت تهران روبروی ورودی ساحل آباد گران، دید به سمت گرگان یا مشهد,billboardiha
2609,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه، از سمت مشهد روبروی شهرداری، دید به سمت ساری یا تهران,جاده اصلی - شهر گلوگاه، از سمت مشهد روبروی شهرداری، دید به سمت ساری یا تهران,billboardiha
2611,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه، از سمت مشهد روبروی ورودی ساحل آباد گران، دید به سمت ساری یا تهران,جاده اصلی - شهر گلوگاه، از سمت مشهد روبروی ورودی ساحل آباد گران، دید به سمت ساری یا تهران,billboardiha
2614,بیلبورد شهر گلوگاه,تهران,جاده اصلی - شهر گلوگاه، خروجی از سمت تهران روبروی اکبر جوجه اصلی، دید به سمت گرگان یا مشهد,جاده اصلی - شهر گلوگاه، خروجی از سمت تهران روبروی اکبر جوجه اصلی، دید به سمت گرگان یا مشهد,billboardiha
2650,بیلبورد شهر خان ببین,تهران,جاده اصلی، ابتدای شهر از سمت مشهد، دید به سمت گرگان یا تهران,جاده اصلی، ابتدای شهر از سمت مشهد، دید به سمت گرگان یا تهران,billboardiha
2651,بیلبورد شهر خان ببین,تهران,جاده اصلی، انتهای شهر از سمت تهران، دید به سمت کنبد یا مشهد,جاده اصلی، انتهای شهر از سمت تهران، دید به سمت کنبد یا مشهد,billboardiha
2656,بیلبورد شهر خان ببین,تهران,جاده اصلی، شهر خان ببین، ورودی از سمت تهران، روبروی جایگاه سی ان جی، دید به سمت گرگان یا تهران,جاده اصلی، شهر خان ببین، ورودی از سمت تهران، روبروی جایگاه سی ان جی، دید به سمت گرگان یا تهران,billboardiha
2657,بیلبورد شهر خان ببین,تهران,جاده اصلی، شهر خان ببین، ورودی از سمت تهران، روبروی جایگاه سی ان جی، دید به سمت گنبد یا مشهد,جاده اصلی، شهر خان ببین، ورودی از سمت تهران، روبروی جایگاه سی ان جی، دید به سمت گنبد یا مشهد,billboardiha
